-1.520093809141964902e+00 -8.789544034229739289e-01 -6.211290676799627875e-01
-1.139663043156790012e+00 -8.772727706494387601e-01 -6.202031939992855847e-01
-7.608226759012877150e-01 -8.785964231662438673e-01 -6.206378871187805402e-01
-3.808307855181054524e-01 -8.788154882637261300e-01 -6.198298952733737321e-01
-6.486585346129358255e-04 -8.779940141863581404e-01 -6.202128460211993044e-01
-1.329475168083049441e+00 -5.480654416351324887e-01 -6.213017295402470941e-01
-9.493148294390574282e-01 -5.485176100146444966e-01 -6.210296442519547266e-01
-5.700446791729860685e-01 -5.478830953427115125e-01 -6.203629543038918781e-01
-1.895676882428941057e-01 -5.491169661597897766e-01 -6.202683053185936712e-01
1.903498662258478191e-01 -5.490129376032367725e-01 -6.209883052042564078e-01
-1.140066946610193144e+00 -2.199769235558919622e-01 -6.204396708163919527e-01
-7.593868830158835292e-01 -2.196750402718318507e-01 -6.206805886933522975e-01
-3.806973803045577975e-01 -2.192460549112957846e-01 -6.216436738028066067e-01
-4.123620714792692742e-04 -2.202920004105997642e-01 -6.199931090943845424e-01
3.788775461049448401e-01 -2.185998548212214343e-01 -6.213229974747208617e-01
-9.497831962445690834e-01 1.106343814418259824e-01 -6.200048037388415922e-01
-5.696505424759401581e-01 1.102958777198638496e-01 -6.212338901501758270e-01
-1.895318678208792185e-01 1.099023376869463220e-01 -6.211823429284758502e-01
1.902748414416674250e-01 1.099321782591508451e-01 -6.190804890496026669e-01
5.689630816054811469e-01 1.090107834723075680e-01 -6.196641105489751888e-01
-7.608193192574537189e-01 4.393612542136742793e-01 -6.215285359201975224e-01
-3.788649691224586502e-01 4.396838287770429288e-01 -6.208335065138507192e-01
3.707924151689816553e-04 4.382861123941267922e-01 -6.195103314068860501e-01
3.801777495379090599e-01 4.379360063344713838e-01 -6.207610175886320025e-01
7.597234206461697115e-01 4.384611188670815007e-01 -6.208023047850217413e-01
-1.329356519356152067e+00 -7.669692446795242091e-01 -3.108112675313223772e-01
-9.500468505695286447e-01 -7.675032762622873150e-01 -3.099016403779666917e-01
-5.695938597070798748e-01 -7.684890531976132921e-01 -3.098751576926810913e-01
-1.900047827864982941e-01 -7.685230681569675815e-01 -3.104251697578440661e-01
1.895174713298909408e-01 -7.682886853158104046e-01 -3.097003777462055130e-01
-1.139705236620004003e+00 -4.381143684548706174e-01 -3.106134695306358995e-01
-7.603574997968031157e-01 -4.391522940658383334e-01 -3.105020899747228946e-01
-3.801109130911121681e-01 -4.378364397956512888e-01 -3.103615094010077624e-01
-9.405458563497881607e-05 -4.389910784840712621e-01 -3.098485061042082211e-01
3.795160775772447037e-01 -4.382287598095578329e-01 -3.106512876909431342e-01
-9.487260824565032502e-01 -1.100581293667043520e-01 -3.107441134450970033e-01
-5.702515726516709238e-01 -1.105529344538344894e-01 -3.096300501310415565e-01
-1.907606933586374898e-01 -1.094129432790649087e-01 -3.105336013344336399e-01
1.895499323474164333e-01 -1.101200727745554747e-01 -3.109930840644700711e-01
5.698280872933664254e-01 -1.100074753391709070e-01 -3.108765787210269749e-01
-7.607911442261456880e-01 2.200763093460390007e-01 -3.108631252714267879e-01
-3.801202200431618716e-01 2.190407871647981897e-01 -3.099006816980556245e-01
8.595667122061114449e-04 2.200532584760561405e-01 -3.105429807048287194e-01
3.795829015840918030e-01 2.186839306251997517e-01 -3.097870251005581665e-01
7.604057427372897804e-01 2.190509390628522235e-01 -3.105479979868781548e-01
-5.700485764176150827e-01 5.477289192342253976e-01 -3.110730799609783270e-01
-1.909378814683758974e-01 5.481042833044438289e-01 -3.095272854803011175e-01
1.907968159630039628e-01 5.487437094790288405e-01 -3.092999063157360062e-01
5.705616649461999756e-01 5.488757068182529286e-01 -3.095251910982123600e-01
9.505107395251543023e-01 5.474517820764973619e-01 -3.105428529219166900e-01
-1.139162283801689490e+00 -6.586251465456399723e-01 1.297196300255883334e-03
-7.587512055023105662e-01 -6.585868098484980449e-01 4.907529103587176698e-04
-3.806524713368408253e-01 -6.573928955757067927e-01 9.294178820331991733e-04
2.577968260914097112e-04 -6.588574588708153712e-01 3.087846659540356134e-04
