-1.521219280187924294e+00 -8.783470609116452721e-01 -6.211258610975763927e-01
-1.137949413260174847e+00 -8.781515124725178811e-01 -6.199504725297395602e-01
-7.596434465836381378e-01 -8.766772990246214370e-01 -6.199397344817010325e-01
-3.818139645555782002e-01 -8.785239712123266154e-01 -6.199188405128902568e-01
-1.285004214325668288e-03 -8.783481602175341463e-01 -6.194701544165464036e-01
-1.328836408185226636e+00 -5.492161407892113267e-01 -6.185427337944892079e-01
-9.491936319471518946e-01 -5.491469981310310722e-01 -6.185247707681943430e-01
-5.684903551948173872e-01 -5.481154946316120213e-01 -6.202269623225216133e-01
-1.913355856253087239e-01 -5.497994917559818617e-01 -6.191803147029472099e-01
1.904820246051749377e-01 -5.466172931571543492e-01 -6.217536098577985948e-01
-1.141067349211892124e+00 -2.191661747496172763e-01 -6.211886846483766211e-01
-7.604699986583481897e-01 -2.187001961865007726e-01 -6.201999955161688893e-01
-3.781375623166619016e-01 -2.182338130881376903e-01 -6.215798928509450594e-01
9.887977604981343285e-04 -2.182727842732986312e-01 -6.202578886730113483e-01
3.787328693098597765e-01 -2.190058407921636752e-01 -6.197176414521468057e-01
-9.493366613069721405e-01 1.106538435361951594e-01 -6.214026448177031314e-01
-5.705153144826632383e-01 1.084442552315282166e-01 -6.221864282939588708e-01
-1.890062963659063788e-01 1.113170714601554867e-01 -6.194575558033258433e-01
1.888952586265198741e-01 1.099696987096260570e-01 -6.210101739334956683e-01
5.688889642197184626e-01 1.106317975438914358e-01 -6.214180821949703004e-01
-7.614519193653699336e-01 4.375161677824033757e-01 -6.202916256285853080e-01
-3.791329303912776005e-01 4.370144672658584084e-01 -6.200088878653885471e-01
9.821939424878357340e-04 4.384738876789184281e-01 -6.217649591824740973e-01
3.810170420105953859e-01 4.375226949202175586e-01 -6.209337230999225632e-01
7.609813372161055023e-01 4.381170344981206166e-01 -6.213388205614386317e-01
-1.328843704205501908e+00 -7.674039829027203830e-01 -3.114105274854537253e-01
-9.488692080235375803e-01 -7.675512459242398444e-01 -3.114840284410930193e-01
