-1.491690838726942747e+00 -8.615468317297106937e-01 -6.100665145567696346e-01
-1.119250071000658320e+00 -8.621009914527231199e-01 -6.087221308012187304e-01
-7.462866799271083984e-01 -8.618993653661081167e-01 -6.086161644676806315e-01
-3.727560735962483496e-01 -8.606882710402290471e-01 -6.084742620154093284e-01
-6.287014229704513714e-04 -8.609906296689894267e-01 -6.082227606868424452e-01
-1.304857736130796253e+00 -5.373058029022703685e-01 -6.097107835102130169e-01
-9.320489450613513860e-01 -5.375980451280023553e-01 -6.087151601378442134e-01
-5.587239753563726374e-01 -5.386637344123809124e-01 -6.087789084420640595e-01
-1.868879840349995658e-01 -5.386187823172988720e-01 -6.090241005583784117e-01
1.860392992986021898e-01 -5.388608496938313008e-01 -6.098276196818221973e-01
-1.119943817055470747e+00 -2.163958302894643526e-01 -6.086362273164254155e-01
-7.453803535237507605e-01 -2.150370254685361748e-01 -6.097841928910997522e-01
-3.727259231770421732e-01 -2.148293892349429912e-01 -6.096033156720397361e-01
8.097077105502753069e-04 -2.160154820938938180e-01 -6.103811516480803778e-01
3.739700173471348643e-01 -2.159538017396362974e-01 -6.096482290108505842e-01
-9.331647925841214386e-01 1.073951694663924789e-01 -6.088099941896911727e-01
-5.598998049633073792e-01 1.070404077242915336e-01 -6.084251262631961144e-01
-1.858689152020768509e-01 1.081455836104606161e-01 -6.086492506145553261e-01
1.858362860548580797e-01 1.077768723504343579e-01 -6.082779521537271528e-01
5.592658306277916713e-01 1.082419913291343683e-01 -6.084911142460543987e-01
-7.456924460885669959e-01 4.316222530894525677e-01 -6.083045047115046566e-01
-3.734847407545179854e-01 4.312590590316359718e-01 -6.084181813227492741e-01
2.476829578003162638e-04 4.312279562138354727e-01 -6.084760274132803293e-01
3.735732361663950396e-01 4.299924851028822936e-01 -6.086129164207599862e-01
7.463926026071696640e-01 4.297340048605424734e-01 -6.088463726781625507e-01
-1.305192574339467448e+00 -7.546105683910758755e-01 -3.041686660176404766e-01
-9.330123899383973018e-01 -7.532065951771811374e-01 -3.045763463907479873e-01
-5.581752508128534629e-01 -7.522826616627810159e-01 -3.049060192059513397e-01
-1.864588894878509706e-01 -7.539081595565392258e-01 -3.040106091810996225e-01
1.859146103904589231e-01 -7.532136907012203508e-01 -3.042742564804152283e-01
-1.120012966289422929e+00 -4.310041816607569909e-01 -3.045480864027069745e-01
-7.453085777990605676e-01 -4.308964831961845654e-01 -3.044867605754276174e-01
-3.726833719061833361e-01 -4.302196653563438167e-01 -3.042119197640930639e-01
-1.099267987351660409e-03 -4.299527356966145741e-01 -3.049696382001020334e-01
3.734062100073816670e-01 -4.310341635869925359e-01 -3.036495853941286183e-01
-9.326802982277637710e-01 -1.070836912887715292e-01 -3.045359815547764581e-01
-5.588015802898916862e-01 -1.077995090545619955e-01 -3.051517901036820413e-01
-1.857448087988586571e-01 -1.074514970362921151e-01 -3.051685664062135372e-01
1.869638163836442324e-01 -1.078430346992292899e-01 -3.043742851712941677e-01
5.600090336138976443e-01 -1.074193234820839948e-01 -3.039152289574659216e-01
-7.464280492253678734e-01 2.163720139342148185e-01 -3.050818598033054330e-01
-3.738682204388332209e-01 2.156178636190501097e-01 -3.048331699470910872e-01
-1.048096814930058861e-03 2.152601186567693059e-01 -3.055505663743499634e-01
3.723380292925714263e-01 2.152124443419762001e-01 -3.042399162344910368e-01
7.468439278008476290e-01 2.159783356430631518e-01 -3.051562277596622241e-01
-5.591809806227274748e-01 5.378052530707736478e-01 -3.041518267022969568e-01
-1.869101758452169915e-01 5.385468060765108422e-01 -3.055508300205751482e-01
1.857302347755390715e-01 5.381532430371805953e-01 -3.048064171335292949e-01
5.597200500008413515e-01 5.373415215747768814e-01 -3.038978908957128411e-01
9.332561875813218943e-01 5.392121834471549358e-01 -3.047117829447253956e-01
-1.119043391076566918e+00 -6.458940932981505068e-01 -8.643568215864249130e-04
-7.471001017446086134e-01 -6.456904412694784989e-01 -6.949263747558425764e-04
-3.722537933111733643e-01 -6.457265750417656713e-01 6.057378030611861985e-04
9.614827460303727261e-04 -6.463866146610129926e-01 2.763606351667847452e-04
3.736096617421499344e-01 -6.455640118746708289e-01 -4.319898235757407270e-04
-9.323490998343207936e-01 -3.227958406318968687e-01 2.467360649024246929e-04
-5.590000213032979559e-01 -3.235567816155925369e-01 1.360219830142197139e-03
-1.856712225600346822e-01 -3.225807629577071012e-01 -4.993976250251240534e-04
1.855193642874984616e-01 -3.225645935106026818e-01 2.044737516518214514e-04
5.597652349244263137e-01 -3.232320467161394206e-01 -8.245415555399324484e-04
-7.471257984897373694e-01 -1.950799709885468031e-04 1.490736737573293341e-04
-3.724465524511790804e-01 2.687746797806350469e-04 -6.604939313705697045e-04
-3.923825308859196824e-04 -7.887753550579300202e-04 -5.570032949549897196e-04
3.737415945113320426e-01 -6.791796586940893141e-04 -5.353318203771288610e-04
7.450120640446012965e-01 1.101725868731064963e-03 2.690295797604979125e-04
-5.598886449909448171e-01 3.238799611321728777e-01 -5.395205120525123008e-04
-1.861346855583949078e-01 3.227141564088673586e-01 2.921074431416812348e-05
1.857899689133841459e-01 3.228082133433471945e-01 3.488528033328860251e-04
5.593284283969591764e-01 3.235123290114068628e-01 7.683387296615435628e-04
9.328198952299275870e-01 3.236060575163332564e-01 -1.053980680559489340e-03
-3.720319768520552461e-01 6.454374018932288459e-01 -4.913787131109136324e-04
6.058722570734762511e-04 6.453984064616919980e-01 -7.018815982640519164e-04
3.725626826877645459e-01 6.467775960951088754e-01 -6.413460588021530290e-04
