2.2500e-03	2.2209e+02	-1.0373e+02	9.6810e+02	0.0000e+00
1.0002e+01	2.2209e+02	-9.7245e+01	9.4883e+02	0.0000e+00
2.0002e+01	2.2208e+02	-7.4053e+01	8.7988e+02	0.0000e+00
3.0002e+01	2.2209e+02	-2.7034e+01	7.4022e+02	0.0000e+00
4.0002e+01	2.2213e+02	9.6792e+00	6.3124e+02	0.0000e+00
5.0002e+01	2.2209e+02	-5.1516e+00	6.7520e+02	0.0000e+00
6.0002e+01	2.2208e+02	-2.9009e+01	7.4607e+02	0.0000e+00
7.0002e+01	2.2210e+02	-4.0067e+01	7.7896e+02	0.0000e+00
8.0002e+01	2.2209e+02	-4.8373e+01	8.0363e+02	0.0000e+00
9.0002e+01	2.2210e+02	-5.2179e+01	8.1495e+02	0.0000e+00
1.0000e+02	2.2210e+02	-5.1159e+01	8.1192e+02	0.0000e+00
1.1000e+02	2.2210e+02	-4.8662e+01	8.0451e+02	0.0000e+00
1.2000e+02	2.2210e+02	-4.7384e+01	8.0071e+02	0.0000e+00
1.3000e+02	2.2210e+02	-4.6849e+01	7.9912e+02	0.0000e+00
1.4000e+02	2.2210e+02	-4.5428e+01	7.9490e+02	0.0000e+00
1.5000e+02	2.2210e+02	-4.4121e+01	7.9102e+02	0.0000e+00
1.6000e+02	2.2210e+02	-4.4205e+01	7.9127e+02	0.0000e+00
1.7000e+02	2.2210e+02	-4.4332e+01	7.9164e+02	0.0000e+00
1.8000e+02	2.2210e+02	-4.2350e+01	7.8575e+02	8.1277e+00
1.9000e+02	2.2210e+02	-3.7614e+01	7.7168e+02	1.5899e+01
2.0000e+02	2.2210e+02	-3.2054e+01	7.5517e+02	2.1717e+01
2.1000e+02	2.2210e+02	-2.7659e+01	7.4211e+02	2.4853e+01
2.2000e+02	2.2210e+02	-2.5671e+01	7.3620e+02	2.4913e+01
2.3000e+02	2.2210e+02	-2.5851e+01	7.3673e+02	2.2274e+01
2.4000e+02	2.2210e+02	-2.6223e+01	7.3783e+02	1.9071e+01
2.5000e+02	2.2210e+02	-2.5564e+01	7.3588e+02	1.7183e+01
2.6000e+02	2.2210e+02	-2.3179e+01	7.2880e+02	1.8090e+01
2.7000e+02	2.2210e+02	-2.0346e+01	7.2038e+02	1.9229e+01
2.8000e+02	2.2210e+02	-1.8148e+01	7.1385e+02	1.8439e+01
2.9000e+02	2.2210e+02	-1.6226e+01	7.0814e+02	1.6164e+01
3.0000e+02	2.2210e+02	-1.5183e+01	7.0504e+02	1.3121e+01
3.1000e+02	2.2210e+02	-1.5331e+01	7.0546e+02	1.2536e+01
3.2000e+02	2.2210e+02	-1.0868e+01	6.9220e+02	2.2866e+01
3.3000e+02	2.2210e+02	2.6743e+00	6.5198e+02	3.7717e+01
3.4000e+02	2.2211e+02	2.0323e+01	5.9955e+02	5.0178e+01
3.5000e+02	2.2211e+02	3.2857e+01	5.6232e+02	5.7125e+01
3.6000e+02	2.2211e+02	3.5133e+01	5.5555e+02	5.8009e+01
3.7000e+02	2.2210e+02	2.8454e+01	5.7539e+02	5.3989e+01
3.8000e+02	2.2210e+02	1.6359e+01	6.1131e+02	4.6198e+01
3.9000e+02	2.2210e+02	5.0057e+00	6.4504e+02	3.7437e+01
4.0000e+02	2.2210e+02	-1.4922e+00	6.6435e+02	3.1132e+01
4.1000e+02	2.2211e+02	-5.3031e+00	6.7569e+02	2.6559e+01
