5.0000e-03	2.1394e+02	-1.0355e+02	9.4335e+02	0.0000e+00
1.0005e+01	2.1389e+02	-7.5022e+01	8.5845e+02	0.0000e+00
2.0005e+01	2.1402e+02	-1.0823e+01	6.6807e+02	0.0000e+00
3.0005e+01	2.1394e+02	-3.1672e+01	7.2979e+02	0.0000e+00
4.0005e+01	2.1394e+02	-6.0336e+01	8.1494e+02	0.0000e+00
5.0005e+01	2.1396e+02	-6.4843e+01	8.2839e+02	0.0000e+00
6.0005e+01	2.1397e+02	-5.5150e+01	7.9963e+02	0.0000e+00
7.0005e+01	2.1397e+02	-4.7391e+01	7.7657e+02	0.0000e+00
8.0005e+01	2.1397e+02	-4.0861e+01	7.5717e+02	0.0000e+00
9.0005e+01	2.1397e+02	-3.5602e+01	7.4155e+02	0.0000e+00
1.0000e+02	2.1397e+02	-3.1823e+01	7.3032e+02	0.0000e+00
1.1000e+02	2.1397e+02	-2.9159e+01	7.2240e+02	0.0000e+00
1.2000e+02	2.1397e+02	-2.6292e+01	7.1389e+02	0.0000e+00
1.3000e+02	2.1397e+02	-2.2290e+01	7.0199e+02	7.7914e+00
1.4000e+02	2.1397e+02	-1.6498e+01	6.8479e+02	1.5778e+01
1.5000e+02	2.1395e+02	-1.3379e+01	6.7545e+02	1.7356e+01
1.6000e+02	2.1397e+02	1.7601e+00	6.3053e+02	3.3351e+01
1.7000e+02	2.1398e+02	7.6563e+00	6.1304e+02	3.7127e+01
1.8000e+02	2.1395e+02	-6.3510e+00	6.5457e+02	2.1219e+01
1.9000e+02	2.1396e+02	4.6596e+00	6.2190e+02	3.2769e+01
2.0000e+02	2.1397e+02	2.1130e+01	5.7299e+02	4.4907e+01
